,,,,,Blind,,,,,,,,,,,,,,,,,,,,Sighted,,,,,,,,,,,,,,,,,,
2,39,Function,Natural,dirt,plant plants in it ,vacuum it up,clean it,dig a hole,dig in it,plant vegetables in it,plant things,throw it,plant things in it,plant flowers,clean it,plant ,plant flowers,clean it,throw it,plant,grow plants in it,dig a hole,can pile it up,plant,dig in it,plant something in it,plant something,sweep it up,plant,plant flowers,grow plants in it,dig,dig it,plant things it,plant things,use it to plant seeds,wipe it off of things,sweep it,grow plants in it,plant something,throw it away,plant something,plant things
2,40,Function,Natural,flower,plant,smell,sniff it,give them to someone,keep it in your house,smell it ,smell it,sniff it,put it in a vase,plant it,smell it,smell it,water it,water it,sniff it,smell it,smell it,smell it,smell it,put in a vase,smell it,smell it,plant it,put it in a vase,plant it,make a bouquet,put it in a vase,smell it,pick it,pick it,smell it,give it to a friend,smell it,pick it,smell it,smell it,eat it,arrange it in a bouqet,give it to somebody
2,41,Function,Artifact,hole puncher,punch holes into paper,punch hole ,punch holes,punch a hole,punch holes,punch holes in sides of pages to put into notebooks,punch holes,punch holes,punch a hole,punch holes in paper,punch a hole,punch holes,poke holes in papers,punch a hole in paper,punch holes,punch holes,punch holes in paper,punch holes,punch holes in paper,punch holes,punch holes into paper,punch a hole,punch a hole,punch a hole,make holes,punch holes,punch a hole,punch paper,punch holes,punch holes in paper,punch holes in paper,punch a hole in a piece of paper,put holes in things,punch holes,punch holes,punch holes,make holes,punch holes,punch holes
2,42,Function,Artifact,stapler,staple pages together,bind 2 sheets of paper,staple,staple papers,staple things,"attach two pieces of paper together, maybe form a memo",staple,staple,staple,staple things,staple,staple things,staple papers together,staple papers together,staple stuff,staple things,staple paper,staple paper,staple paper,staple paper,attach two pieces of paper together,staple,staple something,staple things,staple things together,staple paper,staple papers together,staple paper together,staple,staple papers,staple papers,staple pieces of paper,staple things,staple things,staple,staple paper,staple papers,staple papers,staple papers together
2,43,Function,Artifact,hammer,hit a nail through something,drive in a nail,beat on things,bang it,hammer things,driving nails into wood to attach two pieces of wood together,pound nails,hammer nail,hammer in nail,put a nail into wood,hammer a nail,hammer in nails,hammer a nail,hammer something in place,hammer nails,nail things,put nails in a piece of wood,pound nails,hammer a nail,hammer nails,nail something,bang a nail,nail something,bang a nail,nail,hit a nail,hammer a nail,hit things,hit something,hit nails,remove nails,use it to put a nail in a wall,hit people with it,pull nails,hammer,hit a nail,hammer nails,use it to hammer nails into something,remove nails
2,44,Function,Artifact,drill,drill holes in wood,drill a hole,drill with it,drill a hole,drill things,create a hole in wood or even steel,drill holes,make holes,make a hole,drilling wood,drill a hole,drill holes,drill a hole,drill a hole in something,drill things,drill holes,drill holes,drill holes,drill hole,drill holes ,screw something in place,drill a hole,make a hole in a wall,make a hole,drill a hole,mount a shelf,drill a hole,screw things in,drill,put things together,drill something,drill a nail to a wall,put holes in things,drill stuff,drill,put things together,make holes,boar holes,make holes
2,45,Function,Artifact,iron,"get wrinkles out of clothes, press",iron clothes,iron with it,iron clothing,iron things,smooth out wrinkles in clothing,iron,iron clothes,straighten out the wrinkles in your clothes,wrinkle out of lcothing,iron something,iron clothes,iron clothes,iron clothing,iron things,iron clothes,iron clothes,iron clothes,iron clothing,iron lcoths,iron clothes,iron your clothes,iron clothes,get the wrinkles out of your clothes,iron clothes,iron clothes,iron clothes,press clothes,iron,iron clothing,iron clothes,get rid of wrinkles,iron things,iron,iron,iron clothes,iron your clothes,iron clothes,press vinyl onto t shirts
2,46,Function,Artifact,toaster,toast or heat bread,heat up bread,toast bread,make toast,toast breasd,heat up bread,toast bread,toast,toast bread,toast bread,make toast,toast something,toast bread,toast a piece of bread,toast things,toast bread,make waffles,make toast,toast bread,toast bread,toast bread,toast bread,toast bread,make toast,toast bread,toast food,toast bread,toast bread,toast bread,toast things,toast bread,make toast,toast things,make toast,toast bread,toast bread,make toast,toast bread,make toast
2,47,Function,Artifact,coffee maker,make coffee in it,make coffee,make coffe,make cup of coffee,make coffee,put water and coffee to make strong coffee,make coffee,make coffee,coffee maker,brew coffee,make coffee,make coffee,make coffee,make coffee,make coffee,make coffee,make coffee,make coffee,make coffee,make coffee or tea,make coffee,make coffee,make coffee,make coffee,brew coffee,make coffee,make coffee,make coffee,make coffee,make coffee,make coffww,make coffee,make coffee,make coffee,make coffee,make coffee,make cofffee,make coffee,brew tea
2,48,Function,Artifact,bed,sleep in it,sleep in it,sleep on it,sleep,sleep in it,lie down in it,sleep,sit,sleep in it,sleep on it,sleep on it,sleep,sleep in it,sleep in it,sleep in it,sleep in it,sleep,make it,sleep in it,sleep,sleep in it,sleep on it,sleep,sleep on it,sleep,sleep in it,sleep in it,sleep,sleep in it,sleep in it,sleep in it,sleep,sleep on it,sleep,sleep,sleep,sleep in it,sleep on it,put a blanket on it
2,49,Function,Artifact,pencil,sharpen them,write,write with it,write,draw,handwrite,write,write with it,write,write,draw,write with it,write with one,sharpen it,write,write,write with it,write things,write,write,write something,write with it,write,write with it,write,write,write with it,write things,write,write with it,sharpen it,write,write things,sharpen it,write,write,write something,write something,sketch
2,50,Function,Artifact,bathtub,take a bath,bathe in it,take a bath,take a bath,take a bath,bathe in it,take a shower,take a bath,take a bath,take a bath,take a shower,take a bath,shower,fill it up with water water,take a bath,clean it,bathe in it,drain it,take a bath,take a bath,fill it with water ,take a bath,take a bath,take a bath,take a bath,take a bath,bathe in it,wash,take a bath,take a bath,take a bath,take a bath in it,take a bath,clean it,bathe in it,take a bath,take a bath,take a bath,clean it
2,51,Filler,Natural,dog,medium 40 - 60 lbs,"big, 70 pouds","70 pounds, big",medium,"60 lbs, medium",large,big,medium,20 inches long,50 pounds,medium,small,long,big,medium,small,small,medium,medium,large,3 feet,medium,medium,little,large,medium,30 lbs,large,4 feet,like 2 feet tall,40 pounds,2 feet tall,medium,20 pounds,40 lbs,small,small,medium,small
2,52,Filler,Natural,pumpkin,10 inches,large,medium,large,large,6 inches across,large,large,10 inches tall,pretty large,big,big,large,big,medium,large,big,18 inches,large,large,2 feet,small,large,medium,large,large,a foot tall,large,a foot and a half,like a foot wide,"10 inches tall, 10 pounds",watermelon,medium,a foot,10 lbs,medium,head sized,about the size of a watermelon,medium
2,53,Filler,Natural,cucumber,7 inches,8 inch,8 inches,5 inches,half a foot,3 inches,medium,10 inches,7 inches,smaller than a zuchini,8 inch,6 inches,6 inches,3 inches,8 inches,4 inches,7-8 inches,9 /10 inches,8 inch,long,a foot,7 inches,12 inches,6 inches,6 inches,a foot,a foot,5 inches,9 inches,a foot,8 inches,4 inches,a little less than a foot,6 inches,5 inches,5 inches,8 inches,6 inches,8 inches
2,54,Filler,Natural,tree branch,10 inches,3 ft,58.5 inches,7 inches,a foot,a foot long,large,6 in,8 inches,10 ft,15 inch,a foot,3 ft,4 inches,12 inches,short,a foot,4 ft,2 ft,long,6 feet,a foot,4 feet,6 feet,long,3 feet,5 feet,4 feet,4 feet,5 feet,6 feet,a foot,a foot,3 feet,4 feet,10 inches,3 feet,6 feet,5 feet
2,55,Filler,Natural,pebble,oval,roundish,round,round,round,rectangular,round,square,round,"round, flat",oval,flat,round,round,round,square,round,round,round,round,oval,circle,round,round,round,round,rounded oval,oval,round,round,flat and circular,oval,sphere,circle,egg shaped,circle,cube ish,ovular,oval
2,56,Filler,Natural,seashell,round,ablong,round,oval,rounded,oval,oblong,triangle,round ish,scallop,rounded,round,circular,round,triangle,rectangle,round,spiral,round,roudn,semicircle,oval,fan shape,round,round,round,shell shaped (made fan shape motion),spiral,round,round,semi triangular,conch,circle,oval,fan shape,oval,conch,circular,semi circular
2,57,Filler,Natural,orange,rough,firm,rubbery,bumpy,bumpy,semi rough,idk,smooth,slightly bumpy,a cross between smooth and rough,tiny bumpy,bumpy,rough,hard,bumpy,firm,wet (inside),bumpy,rough,smooth,rough,bumpy,smooth,smooth,smooth,smooth,smooth,smooth,smooth,dimply,"smooth, barely noticabley bumpy",smooth,bumpy,soft,semi smooth,smooth,bumpy,slightly bumpy but mostly smoothe,bumpy
2,58,Filler,Natural,sand,rough,coarse,sandy,rough,smooth,grainy,rough,rough,sandy,smooth,smooth,rough,smooth,soft,gritty,soft,scratchy,gritty,grainy,hot,grainy,grainy,gritty,gritty,gritty,grainy,rough,gritty,grainy,grainy,"smooth, cold, wet",grainy,rough,smooth,grainy,grainy,smooth,grainy,gritty
2,59,Filler,Natural,watermelon,8 inches,big,gesture,large,large,10 inches long,big,large,the size of a baby,relatively large,bigger than a human head,large,large,big,medium,large,big,16 inches long,large,large,like a foot,large,large,2 pounds,large,large,a foot and a half long,large,a foot and a half,like 10 pounds,10 pounds,size of a basketball,big,a foot,18 inches long,large,head sized,chest width,large
2,60,Filler,Natural,mouse,oval,ablong,"mouse-shaped, long tail",mouse-shaped,oval ish,rectangular,idk,long,rectangle with tail sticking out,"maybe tail, 4 legs",elongated,rectangular,cylindar,round,mouse shaped,rectangle,head body 4 legs tail,oblong,ablong,idk,oval,oval,oval,oblong,small,small ,oblong ish,round,oval,like a sphere sort of,small and almost spherical,oval like,oval,oval,oval,oval,oval with legs,oval,oval
2,61,Filler,Natural,acorn,smooth,smooth,smooth,smooth,bumpy,smooth,idk,smooth,bumpy,IDK,rough,smooth,smooth,hard,smooth,rough,rough,smooth and bumpy,smooth,rough,smooth,bumpy,smooth,smooth,smooth and rough,smooth,smooth,hard,smooth,smooth,"rough, kind of pointy","smooth bottom, rough top",smooth,prickly,smooth,rough,smooth (bottom part),smooth,smooth
2,62,Filler,Natural,snake,rectangular,"flat, long",long and slinder and slithery,curvy,cylindrical,rectangle,idk,long,cylinder,"round, long",long,long and skinny,long and cylindar,rectangular,cylindrical,long,long and skinny,long and fat,long and cylindrical,long,cylinder,long and cylindrical,rectangle,cylindrical,long thin,long and tubular,cylindrical tube,s shaped,oval,cylindrical,long,thin tube-like,line-shaped,cylindrical,tube shaped,circle,3D long oval,elongated,circle
2,63,Filler,Natural,pineapple,thorny or pokey,hard,rough spiky and pineapple,bumpy/rough,bumpy,smooth,rough,rough,prickly,rough,rough,prickly,rough,smooth,rough,mushy,spikey,"narly, bumpy and prickly",rough,leafy,prickly,spikey,rough,pokey,rough,rough,spikey,bumpy,rough sharp spiney,spikey,rough ,scaley,rough,soft,bumpy,rough,rough,rough,rough
2,64,Filler,Artifact,chair,7 inches,1 ft,as hhigh as the couch here,2 ft,2 feet,15 inches,tall,tall,18 inches,few inches,up to my knee,4 ft,2 ft,a foot long,2 feet ,6 inches,a foot,hip height,4 ft,tall,3 feet,4 feet,3 feet,3 feet,3 feet,2.5 feet tall,2 feet,12 inches,3 feet,3 feet,3 feet,3 feet,3 feet,4 feet,22 inches seat height,2 feet,3 feet,3.5 feet,23 inches for the seat
2,65,Filler,Artifact,coffee table,rectangular,rectangle,square,round,rectangle,rectangular,rectangular,round,oval,rectangle,rounded,oval,circular,square,square,square,rectangular,square,square,rectangle,rectangle,rectangle,rectangle,oblong,oblong,rectangular,square,oval,round,rectangular,oval,rectangle,square,square,oval,rectangle,square,rectangular,rectangular
2,66,Filler,Artifact,knife,8 inches,6 inches,6 inches,6 inches,5 inches,6 inches,large,5 inches,8 inches,at least 5 inches,6 inch,12 inches,6 inches,3 inches,8 inches,short,5 or 6 inches,8 inches,5 inches,long,a foot,6 inches,12 inches,5 inches,6 inches,6 inches,7 inches,4 inches,5 inches,5 inches,7 inches,8 inches,half a foot,6 inches,5 inches,3 inches,12 inches,6 inches,5 inches
